
	SDRs per currency unit for the period  January 01, 1994 - December 11, 2017
	Date	U.S. dollar(USD)	
	29-Jul-2003	0.713435  	
	30-Jul-2003	0.714659  	
	31-Jul-2003	0.718418  	
	01-Aug-2003	0.722273  	
	04-Aug-2003	0.718529  	
	05-Aug-2003	0.718371  	
	06-Aug-2003	0.716444  	
	07-Aug-2003	0.7174  	
	08-Aug-2003	0.716575  	
	11-Aug-2003	0.718611  	
	12-Aug-2003	0.717351  	
	13-Aug-2003	0.718736  	
	14-Aug-2003	0.718576  	
	15-Aug-2003	0.719055  	
	18-Aug-2003	0.721578  	
	19-Aug-2003	0.723963  	
	20-Aug-2003	0.723146  	
	21-Aug-2003	0.725089  	
	22-Aug-2003	0.72722  	
	25-Aug-2003	0.727461  	
	26-Aug-2003	0.729811  	
	27-Aug-2003	0.727698  	
	28-Aug-2003	0.729377  	
	29-Aug-2003	0.726076  	
	01-Sep-2003	0.724777  	
	02-Sep-2003	0.728108  	
	03-Sep-2003	0.729222  	
	04-Sep-2003	0.728469  	
	05-Sep-2003	0.725629  	
	08-Sep-2003	0.721641  	
	09-Sep-2003	0.720855  	
	10-Sep-2003	0.719116  	
	11-Sep-2003	0.718924  	
	12-Sep-2003	0.720305  	
	15-Sep-2003	0.717571  	
	16-Sep-2003	0.71842  	
	17-Sep-2003	0.718539  	
	18-Sep-2003	0.715418  	
	19-Sep-2003	0.714539  	
	22-Sep-2003	0.706138  	
	23-Sep-2003	0.705323  	
	24-Sep-2003	0.705744  	
	25-Sep-2003	0.705579  	
	26-Sep-2003	0.705938  	
	29-Sep-2003	0.70756  	
	30-Sep-2003	0.699402  	
	01-Oct-2003	0.700771  	
	02-Oct-2003	0.700611  	
	03-Oct-2003	0.69944  	
	06-Oct-2003	0.702665  	
	07-Oct-2003	0.697733  	
	08-Oct-2003	0.697266  	
	09-Oct-2003	0.696211  	
	10-Oct-2003	0.695964  	
	13-Oct-2003	0.698643  	
	14-Oct-2003	0.700473  	
	15-Oct-2003	0.698605  	
	16-Oct-2003	0.700366  	
	17-Oct-2003	0.700622  	
	20-Oct-2003	0.699445  	
	21-Oct-2003	0.700513  	
	22-Oct-2003	0.698735  	
	23-Oct-2003	0.695959  	
	24-Oct-2003	0.696131  	
	27-Oct-2003	0.695235  	
	28-Oct-2003	0.697023  	
	29-Oct-2003	0.695418  	
	30-Oct-2003	0.695476  	
	31-Oct-2003	0.698432  	
	03-Nov-2003	0.699702  	
	04-Nov-2003	0.703872  	
	05-Nov-2003	0.703588  	
	06-Nov-2003	0.703833  	
	07-Nov-2003	0.704995  	
	10-Nov-2003	0.702431  	
	11-Nov-2003	0.702174  	
	12-Nov-2003	0.699912  	
	13-Nov-2003	0.697226  	
	14-Nov-2003	0.694496  	
	17-Nov-2003	0.694896  	
	18-Nov-2003	0.696453  	
	19-Nov-2003	0.692392  	
	20-Nov-2003	0.691995  	
	21-Nov-2003	0.692842  	
	24-Nov-2003	0.69479  	
	25-Nov-2003	0.695901  	
	26-Nov-2003	0.694646  	
	27-Nov-2003	0.691777  	
	28-Nov-2003	0.690236  	
	01-Dec-2003	0.68925  	
	02-Dec-2003	0.691092  	
	03-Dec-2003	0.686174  	
	04-Dec-2003	0.687459  	
	05-Dec-2003	0.68752  	
	08-Dec-2003	0.683627  	
	09-Dec-2003	0.681579  	
	10-Dec-2003	0.683198  	
	11-Dec-2003	0.684818  	
	12-Dec-2003	0.682384  	
	15-Dec-2003	0.683703  	
	16-Dec-2003	0.680496  	
	17-Dec-2003	0.680635  	
	18-Dec-2003	0.67796  	
	19-Dec-2003	0.67827  	
	22-Dec-2003	0.67759  	
	23-Dec-2003	0.678172  	
	24-Dec-2003	0.677906  	
	26-Dec-2003	0.676843  	
	29-Dec-2003	0.675541  	
	30-Dec-2003	0.675392  	
	31-Dec-2003	0.672961  	
	02-Jan-2004	0.673049  	
	05-Jan-2004	0.670212  	
	06-Jan-2004	0.668116  	
	07-Jan-2004	0.669918  	
	08-Jan-2004	0.671465  	
	09-Jan-2004	0.667679  	
	12-Jan-2004	0.664816  	
	13-Jan-2004	0.667522  	
	14-Jan-2004	0.668663  	
	15-Jan-2004	0.670105  	
	16-Jan-2004	0.673104  	
	19-Jan-2004	0.678081  	
	20-Jan-2004	0.67424  	
	21-Jan-2004	0.670538  	
	22-Jan-2004	0.667998  	
	23-Jan-2004	0.666758  	
	26-Jan-2004	0.671073  	
	27-Jan-2004	0.673455  	
	28-Jan-2004	0.669734  	
	29-Jan-2004	0.672333  	
	30-Jan-2004	0.675077  	
	02-Feb-2004	0.673204  	
	03-Feb-2004	0.670132  	
	04-Feb-2004	0.670552  	
	05-Feb-2004	0.670208  	
	06-Feb-2004	0.672188  	
	09-Feb-2004	0.666284  	
	10-Feb-2004	0.664738  	
	11-Feb-2004	0.666863  	
	12-Feb-2004	0.662925  	
	13-Feb-2004	0.662936  	
	16-Feb-2004	0.664719  	
	17-Feb-2004	0.661514  	
	18-Feb-2004	0.661594  	
	19-Feb-2004	0.66653  	
	20-Feb-2004	0.668949  	
	23-Feb-2004	0.671759  	
	24-Feb-2004	0.67017  	
	25-Feb-2004	0.6688  	
	26-Feb-2004	0.675505  	
	27-Feb-2004	0.675642  	
	01-Mar-2004	0.673521  	
	02-Mar-2004	0.67607  	
	03-Mar-2004	0.682805  	
	04-Mar-2004	0.681371  	
	05-Mar-2004	0.682726  	
	08-Mar-2004	0.678479  	
	09-Mar-2004	0.678429  	
	10-Mar-2004	0.680808  	
	11-Mar-2004	0.682401  	
	12-Mar-2004	0.683287  	
	15-Mar-2004	0.681373  	
	16-Mar-2004	0.678411  	
	17-Mar-2004	0.679601  	
	18-Mar-2004	0.677558  	
	19-Mar-2004	0.675824  	
	22-Mar-2004	0.675652  	
	23-Mar-2004	0.676283  	
	24-Mar-2004	0.676861  	
	25-Mar-2004	0.680908  	
	26-Mar-2004	0.6787  	
	29-Mar-2004	0.680029  	
	30-Mar-2004	0.677897  	
	31-Mar-2004	0.675442  	
	01-Apr-2004	0.672495  	
	02-Apr-2004	0.673523  	
	05-Apr-2004	0.679656  	
	06-Apr-2004	0.680036  	
	07-Apr-2004	0.679953  	
	08-Apr-2004	0.678429  	
	09-Apr-2004	0.681063  	
	12-Apr-2004	0.679864  	
	13-Apr-2004	0.682634  	
	14-Apr-2004	0.686349  	
	15-Apr-2004	0.68836  	
	16-Apr-2004	0.687112  	
	19-Apr-2004	0.683407  	
	20-Apr-2004	0.686741  	
	21-Apr-2004	0.691289  	
	22-Apr-2004	0.690556  	
	23-Apr-2004	0.688894  	
	26-Apr-2004	0.689703  	
	27-Apr-2004	0.688946  	
	28-Apr-2004	0.689025  	
	29-Apr-2004	0.693047  	
	30-Apr-2004	0.688785  	
	03-May-2004	0.689509  	
	04-May-2004	0.686228  	
	05-May-2004	0.683178  	
	06-May-2004	0.683744  	
	07-May-2004	0.686153  	
	10-May-2004	0.694513  	
	11-May-2004	0.695397  	
	12-May-2004	0.693366  	
	13-May-2004	0.695204  	
	14-May-2004	0.697045  	
	17-May-2004	0.690546  	
	18-May-2004	0.691584  	
	19-May-2004	0.689776  	
	20-May-2004	0.691689  	
	21-May-2004	0.687701  	
	24-May-2004	0.690091  	
	25-May-2004	0.687192  	
	26-May-2004	0.684791  	
	27-May-2004	0.683643  	
	28-May-2004	0.680819  	
	01-Jun-2004	0.679867  	
	02-Jun-2004	0.679561  	
	03-Jun-2004	0.681833  	
	04-Jun-2004	0.681813  	
	07-Jun-2004	0.678478  	
	08-Jun-2004	0.678205  	
	09-Jun-2004	0.680434  	
	10-Jun-2004	0.683915  	
	11-Jun-2004	0.686063  	
	14-Jun-2004	0.686914  	
	15-Jun-2004	0.686087  	
	16-Jun-2004	0.684358  	
	17-Jun-2004	0.683091  	
	18-Jun-2004	0.683896  	
	21-Jun-2004	0.682014  	
	22-Jun-2004	0.683062  	
	23-Jun-2004	0.683444  	
	24-Jun-2004	0.682187  	
	25-Jun-2004	0.681382  	
	28-Jun-2004	0.68051  	
	29-Jun-2004	0.681399  	
	30-Jun-2004	0.682025  	
	01-Jul-2004	0.680809  	
	02-Jul-2004	0.682067  	
	05-Jul-2004	0.678645  	
	06-Jul-2004	0.678926  	
	07-Jul-2004	0.675848  	
	08-Jul-2004	0.676578  	
	09-Jul-2004	0.675244  	
	12-Jul-2004	0.674014  	
	13-Jul-2004	0.675453  	
	14-Jul-2004	0.676064  	
	15-Jul-2004	0.676693  	
	16-Jul-2004	0.67706  	
	19-Jul-2004	0.674294  	
	20-Jul-2004	0.674784  	
	21-Jul-2004	0.678432  	
	22-Jul-2004	0.679304  	
	23-Jul-2004	0.681809  	
	26-Jul-2004	0.681606  	
	27-Jul-2004	0.681092  	
	28-Jul-2004	0.686585  	
	29-Jul-2004	0.687209  	
	30-Jul-2004	0.685986  	
	02-Aug-2004	0.684518  	
	03-Aug-2004	0.686362  	
	04-Aug-2004	0.686811  	
	05-Aug-2004	0.685423  	
	06-Aug-2004	0.685978  	
	09-Aug-2004	0.680239  	
	10-Aug-2004	0.680031  	
	11-Aug-2004	0.681745  	
	12-Aug-2004	0.680639  	
	13-Aug-2004	0.683191  	
	16-Aug-2004	0.678738  	
	17-Aug-2004	0.678807  	
	18-Aug-2004	0.67902  	
	19-Aug-2004	0.677894  	
	20-Aug-2004	0.67866  	
	23-Aug-2004	0.680474  	
	24-Aug-2004	0.683677  	
	25-Aug-2004	0.685297  	
	26-Aug-2004	0.685531  	
	27-Aug-2004	0.684164  	
	30-Aug-2004	0.685901  	
	31-Aug-2004	0.684588  	
	01-Sep-2004	0.682454  	
	02-Sep-2004	0.683117  	
	03-Sep-2004	0.683064  	
	06-Sep-2004	0.686274  	
	07-Sep-2004	0.685637  	
	08-Sep-2004	0.686485  	
	09-Sep-2004	0.683613  	
	10-Sep-2004	0.683225  	
	13-Sep-2004	0.681681  	
	14-Sep-2004	0.682138  	
	15-Sep-2004	0.682275  	
	16-Sep-2004	0.683935  	
	17-Sep-2004	0.682654  	
	20-Sep-2004	0.684684  	
	21-Sep-2004	0.681559  	
	22-Sep-2004	0.682382  	
	23-Sep-2004	0.680815  	
	24-Sep-2004	0.681125  	
	27-Sep-2004	0.682143  	
	28-Sep-2004	0.681295  	
	29-Sep-2004	0.68097  	
	30-Sep-2004	0.680738  	
	01-Oct-2004	0.679616  	
	04-Oct-2004	0.681691  	
	05-Oct-2004	0.682709  	
	06-Oct-2004	0.682853  	
	07-Oct-2004	0.682807  	
	08-Oct-2004	0.681429  	
	11-Oct-2004	0.678491  	
	12-Oct-2004	0.681417  	
	13-Oct-2004	0.681244  	
	14-Oct-2004	0.679014  	
	15-Oct-2004	0.678338  	
	18-Oct-2004	0.676691  	
	19-Oct-2004	0.675444  	
	20-Oct-2004	0.673578  	
	21-Oct-2004	0.671163  	
	22-Oct-2004	0.671072  	
	25-Oct-2004	0.666308  	
	26-Oct-2004	0.666929  	
	27-Oct-2004	0.666826  	
	28-Oct-2004	0.669462  	
	29-Oct-2004	0.66721  	
	01-Nov-2004	0.667556  	
	02-Nov-2004	0.66838  	
	03-Nov-2004	0.668306  	
	04-Nov-2004	0.664903  	
	05-Nov-2004	0.664491  	
	08-Nov-2004	0.662089  	
	09-Nov-2004	0.663474  	
	10-Nov-2004	0.662047  	
	11-Nov-2004	0.665441  	
	12-Nov-2004	0.663594  	
	15-Nov-2004	0.662339  	
	16-Nov-2004	0.661829  	
	17-Nov-2004	0.659541  	
	18-Nov-2004	0.659377  	
	19-Nov-2004	0.659179  	
	22-Nov-2004	0.658512  	
	23-Nov-2004	0.657449  	
	24-Nov-2004	0.655293  	
	25-Nov-2004	0.653192  	
	26-Nov-2004	0.652706  	
	29-Nov-2004	0.652888  	
	30-Nov-2004	0.651082  	
	01-Dec-2004	0.650381  	
	02-Dec-2004	0.649308  	
	03-Dec-2004	0.65122  	
	06-Dec-2004	0.64715  	
	07-Dec-2004	0.646634  	
	08-Dec-2004	0.651094  	
	09-Dec-2004	0.652535  	
	10-Dec-2004	0.656086  	
	13-Dec-2004	0.653556  	
	14-Dec-2004	0.651758  	
	15-Dec-2004	0.650182  	
	16-Dec-2004	0.648741  	
	17-Dec-2004	0.652098  	
	20-Dec-2004	0.64974  	
	21-Dec-2004	0.649511  	
	22-Dec-2004	0.651342  	
	23-Dec-2004	0.648856  	
	24-Dec-2004	0.64685  	
	27-Dec-2004	0.644377  	
	28-Dec-2004	0.64479  	
	29-Dec-2004	0.645582  	
	30-Dec-2004	0.646063  	
	31-Dec-2004	0.643912  	
	03-Jan-2005	0.648207  	
	04-Jan-2005	0.650869  	
	05-Jan-2005	0.655061  	
	06-Jan-2005	0.656455  	
	07-Jan-2005	0.655343  	
	10-Jan-2005	0.657424  	
	11-Jan-2005	0.655807  	
	12-Jan-2005	0.6561  	
	13-Jan-2005	0.653296  	
	14-Jan-2005	0.656226  	
	17-Jan-2005	0.655819  	
	18-Jan-2005	0.657083  	
	19-Jan-2005	0.65576  	
	20-Jan-2005	0.65986  	
	21-Jan-2005	0.65983  	
	24-Jan-2005	0.656515  	
	25-Jan-2005	0.65771  	
	26-Jan-2005	0.658142  	
	27-Jan-2005	0.657164  	
	28-Jan-2005	0.657528  	
	31-Jan-2005	0.657681  	
	01-Feb-2005	0.657983  	
	02-Feb-2005	0.65676  	
	03-Feb-2005	0.658123  	
	04-Feb-2005	0.659441  	
	07-Feb-2005	0.662068  	
	08-Feb-2005	0.666085  	
	09-Feb-2005	0.664917  	
	10-Feb-2005	0.665468  	
	11-Feb-2005	0.66349  	
	14-Feb-2005	0.659945  	
	15-Feb-2005	0.659892  	
	16-Feb-2005	0.659218  	
	17-Feb-2005	0.658423  	
	18-Feb-2005	0.659156  	
	21-Feb-2005	0.658418  	
	22-Feb-2005	0.653819  	
	23-Feb-2005	0.654415  	
	24-Feb-2005	0.653351  	
	25-Feb-2005	0.655926  	
	28-Feb-2005	0.652746  	
	01-Mar-2005	0.653576  	
	02-Mar-2005	0.656275  	
	03-Mar-2005	0.655826  	
	04-Mar-2005	0.65683  	
	07-Mar-2005	0.654422  	
	08-Mar-2005	0.65316  	
	09-Mar-2005	0.649767  	
	10-Mar-2005	0.64932  	
	11-Mar-2005	0.649786  	
	14-Mar-2005	0.650499  	
	15-Mar-2005	0.650574  	
	16-Mar-2005	0.650265  	
	17-Mar-2005	0.650218  	
	18-Mar-2005	0.652398  	
	21-Mar-2005	0.655626  	
	22-Mar-2005	0.655408  	
	23-Mar-2005	0.659437  	
	24-Mar-2005	0.661783  	
	25-Mar-2005	0.662208  	
	28-Mar-2005	0.664488  	
	29-Mar-2005	0.663115  	
	30-Mar-2005	0.662818  	
	31-Mar-2005	0.66189  	
	01-Apr-2005	0.661992  	
	04-Apr-2005	0.664727  	
	05-Apr-2005	0.66658  	
	06-Apr-2005	0.664562  	
	07-Apr-2005	0.664262  	
	08-Apr-2005	0.666207  	
	11-Apr-2005	0.662525  	
	12-Apr-2005	0.661773  	
	13-Apr-2005	0.662268  	
	14-Apr-2005	0.66512  	
	15-Apr-2005	0.665376  	
	18-Apr-2005	0.661114  	
	19-Apr-2005	0.660633  	
	20-Apr-2005	0.658994  	
	21-Apr-2005	0.658558  	
	22-Apr-2005	0.658083  	
	25-Apr-2005	0.659571  	
	26-Apr-2005	0.659741  	
	27-Apr-2005	0.661338  	
	28-Apr-2005	0.660701  	
	29-Apr-2005	0.659291  	
	02-May-2005	0.661768  	
	03-May-2005	0.662085  	
	04-May-2005	0.659089  	
	05-May-2005	0.658937  	
	06-May-2005	0.659462  	
	09-May-2005	0.663149  	
	10-May-2005	0.662863  	
	11-May-2005	0.661997  	
	12-May-2005	0.66545  	
	13-May-2005	0.669604  	
	16-May-2005	0.671357  	
	17-May-2005	0.670272  	
	18-May-2005	0.671072  	
	19-May-2005	0.66996  	
	20-May-2005	0.67074  	
	23-May-2005	0.672886  	
	24-May-2005	0.671144  	
	25-May-2005	0.672682  	
	26-May-2005	0.673188  	
	27-May-2005	0.673328  	
	30-May-2005	0.674788  	
	31-May-2005	0.677991  	
	01-Jun-2005	0.680401  	
	02-Jun-2005	0.679341  	
	03-Jun-2005	0.678571  	
	06-Jun-2005	0.678249  	
	07-Jun-2005	0.676612  	
	08-Jun-2005	0.676021  	
	09-Jun-2005	0.678579  	
	10-Jun-2005	0.678823  	
	13-Jun-2005	0.685172  	
	14-Jun-2005	0.683264  	
	15-Jun-2005	0.685006  	
	16-Jun-2005	0.68257  	
	17-Jun-2005	0.681259  	
	20-Jun-2005	0.680135  	
	21-Jun-2005	0.683636  	
	22-Jun-2005	0.682338  	
	23-Jun-2005	0.683082  	
	24-Jun-2005	0.683485  	
	27-Jun-2005	0.68114  	
	28-Jun-2005	0.68342  	
	29-Jun-2005	0.685335  	
	30-Jun-2005	0.686524  	
	01-Jul-2005	0.686706  	
	04-Jul-2005	0.691715  	
	05-Jul-2005	0.692504  	
	06-Jul-2005	0.692275  	
	07-Jul-2005	0.690683  	
	08-Jul-2005	0.693494  	
	11-Jul-2005	0.690958  	
	12-Jul-2005	0.685711  	
	13-Jul-2005	0.685795  	
	14-Jul-2005	0.688948  	
	15-Jul-2005	0.68832  	
	18-Jul-2005	0.690004  	
	19-Jul-2005	0.69231  	
	20-Jul-2005	0.690292  	
	21-Jul-2005	0.688158  	
	22-Jul-2005	0.687034  	
	25-Jul-2005	0.68966  	
	26-Jul-2005	0.691041  	
	27-Jul-2005	0.691877  	
	28-Jul-2005	0.689605  	
	29-Jul-2005	0.688774  	
	01-Aug-2005	0.685043  	
	02-Aug-2005	0.684737  	
	03-Aug-2005	0.682618  	
	04-Aug-2005	0.682246  	
	05-Aug-2005	0.681833  	
	08-Aug-2005	0.68119  	
	09-Aug-2005	0.681991  	
	10-Aug-2005	0.680128  	
	11-Aug-2005	0.67862  	
	12-Aug-2005	0.676327  	
	15-Aug-2005	0.678621  	
	16-Aug-2005	0.67949  	
	17-Aug-2005	0.680026  	
	18-Aug-2005	0.682451  	
	19-Aug-2005	0.683688  	
	22-Aug-2005	0.681856  	
	23-Aug-2005	0.682299  	
	24-Aug-2005	0.683182  	
	25-Aug-2005	0.680631  	
	26-Aug-2005	0.680262  	
	29-Aug-2005	0.682175  	
	30-Aug-2005	0.6849  	
	31-Aug-2005	0.685008  	
	01-Sep-2005	0.678811  	
	02-Sep-2005	0.673778  	
	05-Sep-2005	0.672893  	
	06-Sep-2005	0.675039  	
	07-Sep-2005	0.67575  	
	08-Sep-2005	0.677555  	
	09-Sep-2005	0.677888  	
	12-Sep-2005	0.679464  	
	13-Sep-2005	0.680918  	
	14-Sep-2005	0.680241  	
	15-Sep-2005	0.682088  	
	16-Sep-2005	0.681856  	
	19-Sep-2005	0.684929  	
	20-Sep-2005	0.684281  	
	21-Sep-2005	0.682995  	
	22-Sep-2005	0.6832  	
	23-Sep-2005	0.686349  	
	26-Sep-2005	0.689159  	
	27-Sep-2005	0.69052  	
	28-Sep-2005	0.690174  	
	29-Sep-2005	0.689381  	
	30-Sep-2005	0.68991  	
	03-Oct-2005	0.693525  	
	04-Oct-2005	0.693679  	
	05-Oct-2005	0.692258  	
	06-Oct-2005	0.69007  	
	07-Oct-2005	0.68799  	
	10-Oct-2005	0.689356  	
	11-Oct-2005	0.691658  	
	12-Oct-2005	0.693093  	
	13-Oct-2005	0.693206  	
	14-Oct-2005	0.693171  	
	17-Oct-2005	0.691767  	
	18-Oct-2005	0.694909  	
	19-Oct-2005	0.693679  	
	20-Oct-2005	0.69349  	
	21-Oct-2005	0.691929  	
	24-Oct-2005	0.69401  	
	25-Oct-2005	0.69119  	
	26-Oct-2005	0.690665  	
	27-Oct-2005	0.688983  	
	28-Oct-2005	0.688627  	
	31-Oct-2005	0.69166  	
	01-Nov-2005	0.692962  	
	02-Nov-2005	0.693911  	
	03-Nov-2005	0.691997  	
	04-Nov-2005	0.695632  	
	07-Nov-2005	0.69888  	
	08-Nov-2005	0.701564  	
	09-Nov-2005	0.700921  	
	10-Nov-2005	0.699723  	
	11-Nov-2005	0.702252  	
	14-Nov-2005	0.701583  	
	15-Nov-2005	0.704222  	
	16-Nov-2005	0.704214  	
	17-Nov-2005	0.703865  	
	18-Nov-2005	0.704565  	
	21-Nov-2005	0.701255  	
	22-Nov-2005	0.704308  	
	23-Nov-2005	0.701907  	
	24-Nov-2005	0.70126  	
	25-Nov-2005	0.702973  	
	28-Nov-2005	0.704436  	
	29-Nov-2005	0.701031  	
	30-Nov-2005	0.70218  	
	01-Dec-2005	0.702679  	
	02-Dec-2005	0.704681  	
	05-Dec-2005	0.703478  	
	06-Dec-2005	0.70302  	
	07-Dec-2005	0.704295  	
	08-Dec-2005	0.70186  	
	09-Dec-2005	0.701043  	
	12-Dec-2005	0.698901  	
	13-Dec-2005	0.697867  	
	14-Dec-2005	0.694271  	
	15-Dec-2005	0.692419  	
	16-Dec-2005	0.693298  	
	19-Dec-2005	0.692775  	
	20-Dec-2005	0.693965  	
	21-Dec-2005	0.697238  	
	22-Dec-2005	0.69889  	
	23-Dec-2005	0.698163  	
	26-Dec-2005	0.698163  	
	27-Dec-2005	0.69845  	
	28-Dec-2005	0.697001  	
	29-Dec-2005	0.699743  	
	30-Dec-2005	0.69966  	
	02-Jan-2006	0.700111  	
	03-Jan-2006	0.698042  	
	04-Jan-2006	0.692824  	
	05-Jan-2006	0.692483  	
	06-Jan-2006	0.692165  	
	09-Jan-2006	0.69068  	
	10-Jan-2006	0.690418  	
	11-Jan-2006	0.691144  	
	12-Jan-2006	0.689114  	
	13-Jan-2006	0.69137  	
	16-Jan-2006	0.689848  	
	17-Jan-2006	0.69179  	
	18-Jan-2006	0.690594  	
	19-Jan-2006	0.691856  	
	20-Jan-2006	0.691792  	
	23-Jan-2006	0.686161  	
	24-Jan-2006	0.686547  	
	25-Jan-2006	0.685451  	
	26-Jan-2006	0.687585  	
	27-Jan-2006	0.690135  	
	30-Jan-2006	0.692707  	
	31-Jan-2006	0.691851  	
	01-Feb-2006	0.691944  	
	02-Feb-2006	0.693526  	
	03-Feb-2006	0.693411  	
	06-Feb-2006	0.696324  	
	07-Feb-2006	0.695866  	
	08-Feb-2006	0.696578  	
	09-Feb-2006	0.696226  	
	10-Feb-2006	0.695687  	
	13-Feb-2006	0.698206  	
	14-Feb-2006	0.697698  	
	15-Feb-2006	0.697508  	
	16-Feb-2006	0.698759  	
	17-Feb-2006	0.69906  	
	20-Feb-2006	0.697111  	
	21-Feb-2006	0.698098  	
	22-Feb-2006	0.698805  	
	23-Feb-2006	0.695612  	
	24-Feb-2006	0.69658  	
	27-Feb-2006	0.697579  	
	28-Feb-2006	0.696851  	
	01-Mar-2006	0.695261  	
	02-Mar-2006	0.695663  	
	03-Mar-2006	0.693798  	
	06-Mar-2006	0.693976  	
	07-Mar-2006	0.697937  	
	08-Mar-2006	0.697691  	
	09-Mar-2006	0.696923  	
	10-Mar-2006	0.697788  	
	13-Mar-2006	0.69853  	
	14-Mar-2006	0.697293  	
	15-Mar-2006	0.694787  	
	16-Mar-2006	0.693949  	
	17-Mar-2006	0.690495  	
	20-Mar-2006	0.690811  	
	21-Mar-2006	0.691838  	
	22-Mar-2006	0.693434  	
	23-Mar-2006	0.694154  	
	24-Mar-2006	0.697051  	
	27-Mar-2006	0.694267  	
	28-Mar-2006	0.69362  	
	29-Mar-2006	0.695491  	
	30-Mar-2006	0.694145  	
	31-Mar-2006	0.694037  	
	03-Apr-2006	0.695411  	
	04-Apr-2006	0.692231  	
	05-Apr-2006	0.689988  	
	06-Apr-2006	0.688743  	
	07-Apr-2006	0.691727  	
	10-Apr-2006	0.693685  	
	11-Apr-2006	0.694038  	
	12-Apr-2006	0.692482  	
	13-Apr-2006	0.693761  	
	14-Apr-2006	0.693728  	
	17-Apr-2006	0.689063  	
	18-Apr-2006	0.689348  	
	19-Apr-2006	0.686574  	
	20-Apr-2006	0.687504  	
	21-Apr-2006	0.68751  	
	24-Apr-2006	0.684477  	
	25-Apr-2006	0.684171  	
	26-Apr-2006	0.68428  	
	27-Apr-2006	0.683406  	
	28-Apr-2006	0.679781  	
	01-May-2006	0.677194  	
	02-May-2006	0.676699  	
	03-May-2006	0.6765  	
	04-May-2006	0.677448  	
	05-May-2006	0.675421  	
	08-May-2006	0.671591  	
	09-May-2006	0.673526  	
	10-May-2006	0.670663  	
	11-May-2006	0.672428  	
	12-May-2006	0.666219  	
	15-May-2006	0.669575  	
	16-May-2006	0.669322  	
	17-May-2006	0.666524  	
	18-May-2006	0.670283  	
	19-May-2006	0.671448  	
	22-May-2006	0.67171  	
	23-May-2006	0.669454  	
	24-May-2006	0.669132  	
	25-May-2006	0.671892  	
	26-May-2006	0.670825  	
	29-May-2006	0.672483  	
	30-May-2006	0.669515  	
	31-May-2006	0.669263  	
	01-Jun-2006	0.672844  	
	02-Jun-2006	0.67163  	
	05-Jun-2006	0.667519  	
	06-Jun-2006	0.670058  	
	07-Jun-2006	0.672109  	
	08-Jun-2006	0.673908  	
	09-Jun-2006	0.676309  	
	12-Jun-2006	0.677492  	
	13-Jun-2006	0.67811  	
	14-Jun-2006	0.678542  	
	15-Jun-2006	0.677392  	
	16-Jun-2006	0.67643  	
	19-Jun-2006	0.678579  	
	20-Jun-2006	0.678891  	
	21-Jun-2006	0.677475  	
	22-Jun-2006	0.678866  	
	23-Jun-2006	0.68069  	
	26-Jun-2006	0.68018  	
	27-Jun-2006	0.680371  	
	28-Jun-2006	0.680287  	
	29-Jun-2006	0.681548  	
	30-Jun-2006	0.675964  	
	03-Jul-2006	0.674134  	
	04-Jul-2006	0.673899  	
	05-Jul-2006	0.674504  	
	06-Jul-2006	0.675932  	
	07-Jul-2006	0.674596  	
	10-Jul-2006	0.673943  	
	11-Jul-2006	0.675149  	
	12-Jul-2006	0.675431  	
	13-Jul-2006	0.676747  	
	14-Jul-2006	0.677302  	
	17-Jul-2006	0.68152  	
	18-Jul-2006	0.680999  	
	19-Jul-2006	0.682177  	
	20-Jul-2006	0.67831  	
	21-Jul-2006	0.676517  	
	24-Jul-2006	0.678216  	
	25-Jul-2006	0.677803  	
	26-Jul-2006	0.679328  	
	27-Jul-2006	0.674688  	
	28-Jul-2006	0.676454  	
	31-Jul-2006	0.673916  	
	01-Aug-2006	0.673685  	
	02-Aug-2006	0.672665  	
	03-Aug-2006	0.673809  	
	04-Aug-2006	0.672797  	
	07-Aug-2006	0.670111  	
	08-Aug-2006	0.670743  	
	09-Aug-2006	0.669591  	
	10-Aug-2006	0.670714  	
	11-Aug-2006	0.673246  	
	14-Aug-2006	0.674674  	
	15-Aug-2006	0.674817  	
	16-Aug-2006	0.673452  	
	17-Aug-2006	0.670924  	
	18-Aug-2006	0.672621  	
	21-Aug-2006	0.670795  	
	22-Aug-2006	0.672216  	
	23-Aug-2006	0.672726  	
	24-Aug-2006	0.672373  	
	25-Aug-2006	0.674246  	
	28-Aug-2006	0.673643  	
	29-Aug-2006	0.672855  	
	30-Aug-2006	0.672762  	
	31-Aug-2006	0.671806  	
	01-Sep-2006	0.672887  	
	04-Sep-2006	0.671113  	
	05-Sep-2006	0.67177  	
	06-Sep-2006	0.673028  	
	07-Sep-2006	0.674008  	
	08-Sep-2006	0.675721  	
	11-Sep-2006	0.676269  	
	12-Sep-2006	0.676133  	
	13-Sep-2006	0.676695  	
	14-Sep-2006	0.675697  	
	15-Sep-2006	0.676382  	
	18-Sep-2006	0.677503  	
	19-Sep-2006	0.676892  	
	20-Sep-2006	0.676412  	
	21-Sep-2006	0.674158  	
	22-Sep-2006	0.672134  	
	25-Sep-2006	0.673453  	
	26-Sep-2006	0.674922  	
	27-Sep-2006	0.675584  	
	28-Sep-2006	0.675831  	
	29-Sep-2006	0.677335  	
	02-Oct-2006	0.676912  	
	03-Oct-2006	0.675033  	
